Units,Dollars,Comic-book Title,Issue,Price,On sale,Publisher,Est. units
377,398,Die Die Die,4,$3.99,10/24/18,Image,"1,459"
378,408,Black Panther Vs. Deadpool,1,$3.99,10/24/18,Marvel,"1,437"
379,389,Devil Within,2,$3.99,11/21/18,Black Mask,"1,425"
380,390,Patience Conviction Revenge,3,$3.99,11/14/18,Aftershock,"1,425"
381,392,Quincredible,1,$3.99,11/28/18,Lion Forge,"1,424"
382,290,Belladonna Fire Fury,10 Nude,$7.99,11/21/18,Avatar,"1,352"
383,410,Spider-Geddon,2,$3.99,10/24/18,Marvel,"1,350"
384,387,Raid,4,$3.99,11/07/18,Titan,"1,325"
385,396,Dead Kings,1,$3.99,10/24/18,Aftershock,"1,291"
386,406,Black Af Widows & Orphans,4,$3.99,11/21/18,Black Mask,"1,275"
387,393,Rags,2,$3.99,11/07/18,Antarctic,"1,255"
388,375,Comics Comics Quarterly,1,$4.99,11/14/18,Starburns,"1,250"
389,329,Wytches Bad Egg Halloween Spec (One-Shot),,$7.99,10/31/18,Image,"1,246"
390,397,High Heaven,3,$3.99,11/21/18,Ahoy,"1,245"
391,400,Pink Panther Classic Christmas,1,$3.99,11/28/18,American Mythology,"1,215"
392,349,Ripleys Believe It or Not,2,$5.99,11/14/18,Zenescope,"1,212"
393,368,Belladonna Fire Fury,10,$5.99,11/21/18,Avatar,"1,211"
394,415,Amazing Spider-Man,6,$3.99,09/26/18,Marvel,"1,206"
395,401,Friendo,2,$3.99,11/14/18,Vault,"1,203"
396,403,Die Kitty Die Heaven and Hell,0,$3.99,11/07/18,Chapterhouse,"1,195"
397,404,These Savage Shores,2,$3.99,11/28/18,Vault,"1,172"
398,412,Real Science Adventures Nicodemus Job,5,$3.99,11/21/18,IDW,"1,161"
399,508,Exilium,2,$1.50,11/07/18,Alterna,"1,143"
400,402,X-Men Black Emma Frost,1,$4.99,10/31/18,Marvel,"1,112"
401,409,Monstrous,1,$3.99,11/28/18,Source Point,"1,107"
402,430,Blackbird,1,$3.99,11/07/18,Image,"1,061"
403,424,Stranger Things,2,$3.99,10/31/18,Dark Horse,"1,056"
404,417,Infinity 8,7,$3.99,11/21/18,Lion Forge,"1,055"
405,418,Mae Vol. 2,4,$3.99,11/21/18,Lion Forge,"1,051"
406,422,Albert Einstein Time Mason,2,$3.99,11/28/18,Action Lab,"1,022"
407,444,Amazing Spider-Man,4,$3.99,08/22/18,Marvel,"1,017"
408,426,Oh S--- It's Kim and Kim,4,$3.99,11/28/18,Black Mask,"1,017"
409,441,Return of Wolverine,2,$3.99,10/24/18,Marvel,978
410,432,Kaijumax Season 4,3,$3.99,11/07/18,Oni,958
411,419,Newbury & Hobbes,3,$3.99,11/21/18,Titan,955
412,446,Hex Wives,1,$3.99,10/31/18,DC,943
413,413,Batman Secret Files,1 Foil,$4.99,10/31/18,DC,939
414,421,John Carpenter Tales of Sci Fi Standoff,5,$3.99,11/28/18,Storm King,934
415,436,Robots Vs. Princesses,3,$3.99,11/14/18,Dynamite,929
416,447,Murder Falcon,1,$3.99,11/14/18,Image,918
417,451,What If? X-Men,1,$3.99,11/07/18,Marvel,898
418,440,Princeless Find Yourself,1,$3.99,11/28/18,Action Lab,893
419,442,Kim Reaper Vampire Island,4,$3.99,11/28/18,Oni,888
420,416,Batman The Maxx Arkham Dreams,2,$4.99,10/31/18,IDW,860
421,435,Knights of the Golden Sun,1,$3.99,11/21/18,Mad Cave,843
422,437,House of Waxwork,3,$3.99,11/28/18,Waxwork,838
423,431,Old Man Logan,50,$4.99,10/31/18,Marvel,829
424,438,Tap Dance Killer,3,$3.99,11/14/18,Hero Tomorrow,826
425,434,Vault of Spiders,1,$4.99,10/31/18,Marvel,824
426,462,Asgardians of the Galaxy,2,$3.99,10/03/18,Marvel,807
427,443,Obliv18N,3,$3.99,11/07/18,Scout,801
428,463,Books of Magic,1,$3.99,10/24/18,DC,787
429,461,Extermination,4,$3.99,10/31/18,Marvel,787
430,454,Long Con,5,$3.99,11/21/18,Oni,765
431,460,Dellec Vol. 2,3,$3.99,11/14/18,Aspen,737
432,468,Action Comics,1004,$3.99,10/24/18,DC,732
433,427,Morella Presents Verotika Returns Special,5,$4.95,11/21/18,Verotik,724
434,453,Rivers of London,2,$3.99,11/21/18,Titan,717
435,458,These Savage Shores,1,$3.99,11/28/18,Vault,677
436,466,Rick & Morty Vs. Dungeons & Dragons,1,$3.99,08/29/18,IDW,675
437,411,Betty & Veronica Jumbo Comics Digest,268,$6.99,11/14/18,Archie,673
438,457,Fearscape,1,$3.99,11/07/18,Vault,672
439,459,Dredd Final Judgement,1,$3.99,10/10/18,Rebellion,663
440,414,Archie Jumbo Comics Digest,294,$6.99,11/28/18,Archie,636
441,481,Old Lady Harley,1,$3.99,10/24/18,DC,628
442,465,Anne Bonnie,8,$3.99,11/21/18,Blue Juice,619
443,474,Star Wars Tales From Vaders Castle,5,$3.99,10/31/18,IDW,611
444,477,Dinosaucers,4,$3.99,11/14/18,Lion Forge,584
445,423,B & V Friends Jumbo Comics Digest,265,$6.99,11/21/18,Archie,583
446,469,Monarchs,1,$3.99,11/28/18,Scout,581
447,557,Love Town,0,$1.99,11/21/18,Devil's Due,576
448,471,Wrong Earth,2,$3.99,11/14/18,Ahoy,573
449,470,Spidergeddon,0,$4.99,09/26/18,Marvel,571
450,472,Poser,3,$3.99,11/07/18,Waxwork,565
451,490,Black Panther,5,$3.99,10/31/18,Marvel,563
452,429,Archie and Me Comics Digest,12,$6.99,11/07/18,Archie,557
453,494,Lucifer,1,$3.99,10/17/18,DC,552
454,484,Catalyst Prime Noble,13,$3.99,11/07/18,Lion Forge,551
455,433,Pandora Shotgun Mary,0,$6.99,11/07/18,Avatar,541
456,486,Stars End,1,$3.99,11/28/18,Antarctic,539
457,489,Tony Stark Iron Man,5,$3.99,10/31/18,Marvel,534
458,743,True Believers What If Legion Killed Magneto,1,$1.00,10/31/18,Marvel,532
459,473,Deathstroke Yogi Bear Special,1,$4.99,10/31/18,DC,525
460,547,Elvira Mistress of Dark,1,$3.99,07/04/18,Dynamite,518
461,480,Hellicious,4,$3.99,11/21/18,Starburns,517
462,388,Trumps Titans Space Force,1 Cvr B Ivanka,$9.99,11/07/18,Keenspot,516
463,482,Long Lost Part Two,4,$3.99,11/21/18,Scout,512
464,504,Detective Comics,991,$3.99,10/24/18,DC,511
465,478,Lady Mechanika Dame Sans Merci,3,$3.99,10/31/18,Benitez,506
466,502,Catalyst Prime Summit,10,$3.99,11/21/18,Lion Forge,490
467,479,Doomsday Clock,7,$4.99,09/26/18,DC,490
468,514,Justice League Dark,4 Foil,$3.99,10/17/18,DC,489
469,485,Batman Beyond,25 Foil,$4.99,10/24/18,DC,484
470,467,Head Lopper,9,$5.99,09/12/18,Image,472
471,510,William The Last,2,$3.99,11/07/18,Antarctic,464
472,496,Archie Meets Batman 66,4,$3.99,10/31/18,Archie,462
473,512,Catalyst Prime Accell,15,$3.99,11/14/18,Lion Forge,457
474,525,Justice League Odyssey,2 Foil,$3.99,10/24/18,DC,454
475,498,Apama The Undiscovered Animal,5,$3.99,11/14/18,Hero Tomorrow,450
476,499,Friendo,1,$3.99,09/26/18,Vault,446
477,527,Justice League,10 Foil,$3.99,10/17/18,DC,446
478,519,Encounter,8,$3.99,11/21/18,Lion Forge,442
479,503,Family Graves,3,$3.99,11/14/18,Source Point,440
480,491,Doomsday Clock,6,$4.99,07/25/18,DC,437
481,488,Batman The Maxx,1,$4.99,10/03/18,IDW,435
482,221,LCSD 2018 Doctor Who 13th Doctor,1 Set,$49.99,11/07/18,Titan,434
483,495,Doomsday Clock,4,$4.99,03/28/18,DC,428
484,517,Kiss Blood Stardust,1,$3.99,10/24/18,Dynamite,420
485,530,Man-Eaters,2,$3.99,10/31/18,Image,420
486,511,Sniper Elite Resistance,3,$3.99,11/28/18,Rebellion,419
487,536,Harley Quinn,52 Foil,$3.99,10/17/18,DC,417
488,535,Fantastic Four,2,$3.99,10/17/18,Marvel,415
489,507,Green Lantern Huckleberry Hound Special,1,$4.99,10/31/18,DC,414
490,831,True Believers What If Kraven Hunter Killed Spider-Man,1,$1.00,10/24/18,Marvel,405
491,537,Spider-Force,1,$3.99,10/31/18,Marvel,402
492,824,True Believers What If The FF Had Different Super-Powers,1,$1.00,10/31/18,Marvel,402
493,528,Star Wars Tales From Vaders Castle,4,$3.99,10/24/18,IDW,398
494,832,True Believers What If Silver Surfer Possessed Gauntlet,1,$1.00,10/24/18,Marvel,398
495,1989,WWE Superstars Ongoing,7,$3.99,08/27/14,NBM,398
496,513,Edgar Allan Poe's Snifter of Terror,1,$3.99,10/31/18,Ahoy,397
497,575,Elvira Mistress of Dark,2,$3.99,09/12/18,Dynamite,397
498,516,Doomsday Clock,1,$4.99,12/27/17,DC,394
499,541,Punisher,3,$3.99,10/24/18,Marvel,392
500,542,Amazing Spider-Man,8,$3.99,10/24/18,Marvel,391
501,531,Rick & Morty Vs. Dungeons & Dragons,2,$3.99,09/26/18,IDW,391
